respondent.commune,business_name,place_id,fr_categories,business_address,treatment_arm
Abilly,Le Touareg Kebab,ChIJ__-jmc78_EcRvU-UjcX_PXQ,"Restaurant, Restaurant De Restauration Rapide","12 Rue Carnot, Descartes",1
Abilly,Momo Kebab,ChIJcSixzZ_v_EcRkRGOR0DFh7s,Restaurant,"21 Rue Aristide Briand, Ligueil",1
Abilly,Mc Délice 86,ChIJU4eSE_up_UcRncRH4eABcsM,"Restaurant, Restaurant De Restauration Rapide, Restaurant Halal, Restaurant De Hamburgers, Kebab, Sandwicherie, Restaurant Végétalien, Restaurant Végétarien","30 Av. Du Maréchal Leclerc, Châtellerault",1
Abilly,Tacos Plus,ChIJ5aWhG0qp_UcR_KVKyUVk42k,Restaurant De Tacos,"19 Rue Saint-Jean, Châtellerault",1
Abilly,Kebab Ararat,ChIJN1-qy5ip_UcRRpPdN2toQfI,Restaurant,"4-6 Rue La Fayette, Châtellerault",1
Abilly,Le Paille En Queue,ChIJ49YNQO_8_EcRmwKyp7JDHNY,"Restaurant Français, Restaurant Créole","52 Rue Du Val De Creuse, Saint-Rémy-sur-Creuse",0
Abilly,L'antre Nous,ChIJb3-loD38_EcRNes-g_cBJdA,"Restaurant Français, Bar","2 Pl. De L'église, Leugny",0
Abilly,La Saulaie,ChIJVXlXGNL8_EcRrB6fUePwqxk,Brasserie,"17 Rue De La Saulaie, Descartes",0
Abilly,Au Palais Descartois,ChIJiUgnryzj_EcR3JbGejgWNsg,"Boulangerie, Pâtisserie, Restaurant Français, Pâtisserie","37160 Descartes, Descartes",0
Abilly,Chez Grand'ma,ChIJoXUgfXT6_EcRGzr1zJL5Hv0,Restaurant Français,"10 Grande Rue, Le Grand-Pressigny",0
Abilly,Au Soleil D'asie,ChIJNUiTjEcH_UcRfPJW5tOJ_SA,"Restaurant Chinois, Restaurant Asiatique","4 Ter All. D'argenson, Châtellerault",NA
Abilly,Royal Wok,ChIJP9SAIGoH_UcRWbyk8bPA0u4,"Restaurant Buffet, Restaurant Asiatique, Restaurant Chinois, Restaurant Japonais, Restaurant De Sushis","3 Rue Nungesser Et Coli, Châtellerault",NA
Abilly,Sushi Taro,ChIJk7oHiNap_UcRPQulG4GqSrg,Restaurant Japonais,"Av. Jean Moulin, Châtellerault",NA
Abilly,Délice D'asie,ChIJ45_LmmCV_EcRiRJFtIhwXnU,"Restaurant Cambodgien, Restaurant Chinois","18 Rue Picois, Loches",NA
Abilly,Lion Lanka Restaurant,ChIJH1H7t6-V_EcRpM6OYhrgkQg,"Restaurant Sri-Lankais, Restaurant Indien","40 Grande Rue, Loches",NA
Ambillou,Ôdelices,ChIJ67nZRRUs_UcRe6BuV2n_jK0,"Restaurant De Restauration Rapide, Restaurant De Kebab Doner","14 Av. Louis Charles D'albert Duc De Luynes, Luynes",1
Ambillou,Pizza Fratelli,ChIJhzvsIhPR4kcRIO3U07uuw-U,"Restaurant De Pizzas, Boulangerie, Dîner, Restaurant Italien, Kebab, Restaurant Du Déjeuner, Sandwicherie","10 Rue Du Commerce, Neuillé-Pont-Pierre",1
Ambillou,Miam Miam 972,ChIJ3YNF8iK24kcRqX8zTZcypBU,"Restaurant, Restaurant De Restauration Rapide, Restaurant De Hamburgers, Restaurant De Tacos","15 Av. Du Général Leclerc, Château-la-Vallière",1
